,price,longitude,latitude,neighborhood
1489,1200,-73.984663,40.703032,DUMBO_Vinegar_Hill_Downtown_Brooklyn_Boerum_Hill
1490,800,-73.916117,40.682684,Ocean_Hill
1491,1050,-73.945961,40.68924000000001,Bedford
1492,850,-73.96039,40.657045,Prospect_Lefferts_Gardens_Wingate
1493,800,-73.916117,40.682684,Ocean_Hill
1494,900,-73.7552,41.0141,None
1495,995,-73.9295,40.7608,Astoria
1496,850,-73.9274,40.6907,Stuyvesant_Heights
1497,3048,-74.007459,40.707219,Battery_Park_City_Lower_Manhattan
1498,1300,-73.94968,40.802024,Central_Harlem_South
1499,895,-74.16591700000002,40.54534500000001,Annadale_Huguenot_Prince_s_Bay_Eltingville
1500,1200,-73.95359300000001,40.709993,North_Side_South_Side
1501,800,-73.99600000000001,40.6336,Borough_Park
1502,749,-73.94480899999998,40.687857,Bedford
1503,800,-73.8226,40.7536,Flushing
1504,850,-73.956007,40.693899,Bedford
1505,800,-73.916117,40.682684,Ocean_Hill
1506,800,-73.9221,40.8662,Marble_Hill_Inwood
1507,1100,-73.956007,40.693899,Bedford
1508,650,-73.9367,40.67,Crown_Heights_North
1509,1100,-73.942,40.8382,Washington_Heights_South
1510,675,-73.4058,41.1323,None
1511,725,-73.93052,40.859059,Washington_Heights_North
1512,600,-74.0208,40.7681,None
1513,850,-73.8111,40.7029,Jamaica
1514,1400,-73.97608199999998,40.652735,Windsor_Terrace
1515,775,-73.9211,40.6784,Stuyvesant_Heights
1516,800,-73.8669,40.9461,None
1517,800,-73.92195699999998,40.675544,Ocean_Hill
1518,1300,-73.94968,40.802024,Central_Harlem_South
1519,2000,-73.963137,40.674573,Crown_Heights_North
1520,1300,-73.943921,40.711646,East_Williamsburg
1521,2295,-73.990152,40.716877,Chinatown
1522,700,-74.1964,40.736999999999995,None
1523,1650,-74.0014,40.6794,Carroll_Gardens_Columbia_Street_Red_Hook
1524,970,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
1525,1200,-73.92065699999998,40.690927,Bushwick_South
1526,950,-73.6798,41.0222,None
1527,1250,-73.931223,40.697433,Bushwick_South
1528,675,-73.4058,41.1323,None
1529,1500,-73.955438,40.812505,Manhattanville
1530,750,-73.9211,40.6784,Stuyvesant_Heights
1531,750,-73.8226,40.7536,Flushing
1532,2300,-73.9563,40.7095,North_Side_South_Side
1533,1675,-73.9796,40.7262,Lower_East_Side
1534,1300,-73.926994,40.835332,Highbridge
1535,1600,-73.9707,40.7517,Turtle_Bay_East_Midtown
1536,1000,-73.950724,40.661569,Prospect_Lefferts_Gardens_Wingate
1537,950,-73.94647900000002,40.6491,East_Flatbush_Farragut
1538,1213,-73.988837,40.719367,Chinatown
1539,1213,-73.988837,40.719367,Chinatown
1540,775,-73.9884,40.5767,Seagate_Coney_Island
1541,800,-73.7118,40.6523,None
1542,1075,-73.964301,40.802373,Morningside_Heights
1543,950,-73.907093,40.705722,Ridgewood
1544,1000,-73.7652,41.033,None
1545,1000,-73.963709,40.67752700000001,Prospect_Heights
1546,950,-73.943005,40.693357,Stuyvesant_Heights
1547,750,-73.92195699999998,40.675544,Ocean_Hill
1548,1350,-73.904831,40.706774,Ridgewood
1549,925,-73.851424,40.708509,Forest_Hills
1550,925,-73.851424,40.708509,Forest_Hills
1551,600,-73.934855,40.682987,Crown_Heights_North
1552,1100,-73.961442,40.67229,Prospect_Heights
1553,1000,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1554,1250,-73.9367,40.67,Crown_Heights_North
1555,750,-73.92195699999998,40.675544,Ocean_Hill
1556,1275,-73.92279599999998,40.691341,Bushwick_South
1557,1000,-73.946443,40.826988,Hamilton_Heights
1558,825,-73.91109399999998,40.692316,Bushwick_North
1559,1500,-73.9828,40.6669,Park_Slope_Gowanus
1560,1125,-73.918,40.7006,Bushwick_North
1561,650,-73.5445,41.0602,None
1562,1100,-73.9447,40.7918,East_Harlem_South
1563,975,-73.925919,40.867769,Marble_Hill_Inwood
1564,1300,-73.943449,40.705815,East_Williamsburg
1565,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1566,700,-73.849032,40.867554,Allerton_Pelham_Gardens
1567,1200,-73.9149,40.7627,Astoria
1568,600,-73.828125,40.757387,Flushing
1569,700,-73.7951,40.7374,Fresh_Meadows_Utopia
1570,600,-73.828125,40.757387,Flushing
1571,2100,-73.930221,40.757292,Astoria
1572,950,-73.7944,40.7119,Briarwood_Jamaica_Hills
1573,1100,-73.942943,40.727662,Greenpoint
1574,1100,-74.171963,40.739436,None
1575,1025,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
1576,850,-73.956007,40.693899,Bedford
1577,1050,-73.93675400000002,40.814072,Central_Harlem_North_Polo_Grounds
1578,1550,-73.94890600000002,40.796846,East_Harlem_South
1579,995,-73.9295,40.7608,Astoria
1580,839,-73.918366,40.698808,Bushwick_North
1581,750,-73.9211,40.6784,Stuyvesant_Heights
1582,950,-73.9295,40.7608,Astoria
1583,1250,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
1584,1250,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
1585,1100,-73.877803,40.750328,Jackson_Heights
1586,675,-73.9335,40.671619,Crown_Heights_North
1587,1700,-73.933695,40.671002,Crown_Heights_North
1588,800,-73.956007,40.693899,Bedford
1589,875,-73.9367,40.67,Crown_Heights_North
1590,1500,-73.9563,40.7095,North_Side_South_Side
1591,1066,-73.93063000000002,40.701651,Bushwick_South
1592,825,-73.956007,40.693899,Bedford
1593,1075,-73.964301,40.802373,Morningside_Heights
1594,975,-73.9221,40.8662,Marble_Hill_Inwood
1595,1250,-73.976681,40.679868,Park_Slope_Gowanus
1596,1100,-73.964301,40.802373,Morningside_Heights
1597,1275,-73.94106500000002,40.722099,Greenpoint
1598,675,-73.9335,40.671619,Crown_Heights_North
1599,999,-73.92969599999998,40.69012,Stuyvesant_Heights
1600,1300,-73.93176600000002,40.695085,Bushwick_South
1601,1100,-73.9067,40.8798,Spuyten_Duyvil_Kingsbridge
1602,800,-73.92195699999998,40.675544,Ocean_Hill
1603,600,-73.7877,40.9166,None
1604,800,-73.870115,40.827171,Soundview_Bruckner
1605,800,-73.870115,40.827171,Soundview_Bruckner
1606,800,-73.9467,40.6281,Flatbush
1607,1000,-73.955,40.8116,Morningside_Heights
1608,1200,-73.94469000000002,40.689897,Stuyvesant_Heights
1609,950,-73.913942,40.68702800000001,Bushwick_South
1610,825,-73.948792,40.79747800000001,Central_Harlem_South
1611,1175,-73.929591,40.685635,Stuyvesant_Heights
1612,1100,-73.964301,40.802373,Morningside_Heights
1613,1550,-73.9588,40.7685,Lenox_Hill_Roosevelt_Island
1614,850,-73.99261899999998,40.60309,Bensonhurst_West
1615,1100,-73.942807,40.692358,Stuyvesant_Heights
1616,1400,-73.942807,40.692358,Stuyvesant_Heights
1617,860,-73.883,40.7513,Jackson_Heights
1618,860,-73.883,40.7513,Jackson_Heights
1619,950,-73.949845,40.676875,Crown_Heights_North
1620,1930,-73.986938,40.760342,Midtown_Midtown_South
1621,860,-73.883,40.7513,Jackson_Heights
1622,825,-73.91109399999998,40.692316,Bushwick_North
1623,950,-73.959503,40.68193400000001,Clinton_Hill
1624,860,-73.883,40.7513,Jackson_Heights
1625,860,-73.883,40.7513,Jackson_Heights
1626,1025,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1627,860,-73.883,40.7513,Jackson_Heights
1628,1200,-73.9813,40.7375,Gramercy
1629,1100,-73.957132,40.688463,Bedford
1630,510,-73.9967,40.7484,Hudson_Yards_Chelsea_Flatiron_Union_Square
1631,950,-73.9274,40.6907,Stuyvesant_Heights
1632,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1633,1575,-73.9781,40.7443,Murray_Hill_Kips_Bay
1634,500,-73.9967,40.7484,Hudson_Yards_Chelsea_Flatiron_Union_Square
1635,1575,-73.9781,40.7443,Murray_Hill_Kips_Bay
1636,800,-73.7353,40.6621,Rosedale
1637,950,-73.959503,40.68193400000001,Clinton_Hill
1638,950,-73.962068,40.653949,Flatbush
1639,949,-73.9274,40.6907,Stuyvesant_Heights
1640,1199,-73.9498,40.7272,Greenpoint
1641,1200,-73.92065699999998,40.690927,Bushwick_South
1642,1100,-74.005516,40.900779,None
1643,700,-73.9925,40.7547,Hudson_Yards_Chelsea_Flatiron_Union_Square
1644,800,-73.808277,40.724000000000004,Kew_Gardens_Hills
1645,875,-73.933542,40.690428,Stuyvesant_Heights
1646,1100,-73.94674300000001,40.690824,Bedford
1647,700,-74.1379,40.6306,Port_Richmond
1648,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1649,650,-74.1379,40.6306,Port_Richmond
1650,825,-73.91109399999998,40.692316,Bushwick_North
1651,825,-73.91109399999998,40.692316,Bushwick_North
1652,1250,-73.946798,40.718864,Greenpoint
1653,995,-73.948792,40.79747800000001,Central_Harlem_South
1654,850,-73.86803,40.93626,None
1655,1100,-73.8961,40.7036,Ridgewood
1656,950,-73.920865,40.764941,Astoria
1657,650,-73.7758,40.6775,Springfield_Gardens_North
1658,1200,-73.9813,40.7375,Gramercy
1659,850,-73.695739,40.843632,None
1660,1600,-73.9796,40.7262,Lower_East_Side
1661,1200,-74.089,40.702,None
1662,650,-73.953187,40.670898,Crown_Heights_North
1663,800,-74.1192,40.6664,None
1664,1325,-73.955,40.8116,Morningside_Heights
1665,1325,-73.955,40.8116,Morningside_Heights
1666,4000,-73.9644,40.679,Prospect_Heights
1667,1100,-73.928227,40.738206,Hunters_Point_Sunnyside_West_Maspeth
1668,1100,-73.928227,40.738206,Hunters_Point_Sunnyside_West_Maspeth
1669,750,-73.916689,40.67428,Ocean_Hill
1670,750,-73.924662,40.678276,Crown_Heights_North
1671,1350,-73.990316,40.761606,Clinton
1672,775,-73.8739,40.7613,East_Elmhurst
1673,850,-73.9274,40.6907,Stuyvesant_Heights
1674,850,-73.914754,40.692166,Bushwick_North
1675,900,-73.916046,40.686072,Bushwick_South
1676,875,-73.951464,40.689864,Bedford
1677,1150,-73.91919399999998,40.69113,Bushwick_South
1678,1000,-73.9274,40.6907,Stuyvesant_Heights
1679,1250,-73.951116,40.710957,North_Side_South_Side
1680,900,-73.9367,40.67,Crown_Heights_North
1681,1050,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
1682,1000,-73.955271,40.671985,Crown_Heights_North
1683,995,-73.948792,40.79747800000001,Central_Harlem_South
1684,2800,-73.9967,40.7484,Hudson_Yards_Chelsea_Flatiron_Union_Square
1685,1825,-73.980603,40.748727,Murray_Hill_Kips_Bay
1686,1000,-73.921319,40.762258,Astoria
1687,1050,-73.903892,40.773294,Steinway
1688,950,-73.9498,40.7272,Greenpoint
1689,850,-73.948962,40.684906,Bedford
1690,1250,-73.982867,40.717401,Lower_East_Side
1691,750,-73.8792,40.7173,Middle_Village
1692,950,-73.903892,40.773294,Steinway
1693,700,-73.94324300000002,40.694558,Stuyvesant_Heights
1694,850,-73.9211,40.6784,Stuyvesant_Heights
1695,1175,-73.9828,40.6669,Park_Slope_Gowanus
1696,833,-73.8593,40.9176,None
1697,1200,-73.9563,40.7095,North_Side_South_Side
1698,750,-73.8776,40.7351,Elmhurst
1699,1200,-73.92065699999998,40.690927,Bushwick_South
1700,825,-73.91109399999998,40.692316,Bushwick_North
1701,1075,-73.956742,40.803524,Central_Harlem_South
1702,800,-73.8916,40.7611,Jackson_Heights
1703,800,-73.8611,40.7453,Corona
1704,900,-73.523,40.7623,None
1705,1300,-73.960877,40.660897,Prospect_Lefferts_Gardens_Wingate
1706,500,-73.8611,40.7453,Corona
1707,1800,-73.9511,40.7816,Yorkville
1708,1800,-73.9511,40.7816,Yorkville
1709,780,-95.888099,36.936379,None
1710,1800,-73.946973,40.709894,East_Williamsburg
1711,1575,-73.9447,40.7918,East_Harlem_South
1712,1400,-73.9996,40.7402,Hudson_Yards_Chelsea_Flatiron_Union_Square
1713,700,-73.81316899999999,40.737031,Pomonok_Flushing_Heights_Hillcrest
1714,1300,-73.9436,40.7012,Bedford
1715,1600,-73.932216,40.695438,Bushwick_South
1716,850,-73.941142,40.844049,Washington_Heights_South
1717,1100,-73.9367,40.67,Crown_Heights_North
1718,775,-73.91946,40.676697,Ocean_Hill
1719,750,-73.91448100000002,40.674207,Ocean_Hill
1720,1150,-73.94490400000002,40.707169,East_Williamsburg
1721,1100,-73.9295,40.7608,Astoria
1722,600,-73.8961,40.7036,Ridgewood
1723,900,-73.855719,40.878851,Williamsbridge_Olinville
1724,850,-73.5236,41.0692,None
1725,950,-73.8712,40.8737,None
1726,1400,-73.867486,40.86134600000001,Bronxdale
1727,1600,-73.9683,40.7975,Upper_West_Side
1728,775,-73.787841,40.759591,Murray_Hill
1729,575,-73.723,40.7347,Bellerose
1730,1200,-73.956184,40.821312,Manhattanville
1731,1250,-73.976681,40.679868,Park_Slope_Gowanus
1732,600,-74.0115,40.7888,None
1733,500,-73.8611,40.7453,Corona
1734,1500,-73.973311,40.786073,Upper_West_Side
1735,1500,-73.9764,40.7864,Upper_West_Side
1736,675,-73.89399999999999,40.6705,East_New_York__Pennsylvania_Ave_
1737,1150,-73.9496,40.6794,Crown_Heights_North
1738,900,-73.7745,40.7627,Bayside_Bayside_Hills
1739,750,-73.871792,40.753326,Jackson_Heights
1740,980,-73.9796,40.7262,Lower_East_Side
1741,570,-73.8999,40.8486,Claremont_Bathgate
1742,1025,-73.942,40.8382,Washington_Heights_South
1743,515,-73.8999,40.8486,Claremont_Bathgate
1744,575,-73.8999,40.8486,Claremont_Bathgate
1745,750,-73.7951,40.7374,Fresh_Meadows_Utopia
1746,900,-73.8241,40.7667,Flushing
1747,700,-73.907565,40.683479,Bushwick_South
1748,980,-73.945309,40.830041,Hamilton_Heights
1749,1675,-73.9683,40.7975,Upper_West_Side
1750,800,-73.9467,40.6281,Flatbush
1751,1675,-73.9683,40.7975,Upper_West_Side
1752,600,-74.016113,40.71075,Battery_Park_City_Lower_Manhattan
1753,1692,-73.98307700000002,40.730659,East_Village
1754,1100,-73.94601999999998,40.717967,East_Williamsburg
1755,1100,-73.94601999999998,40.717967,East_Williamsburg
1756,730,-73.883,40.7513,Jackson_Heights
1757,800,-73.8669,40.9461,None
1758,800,-73.8669,40.9461,None
1759,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1760,1050,-73.9274,40.6907,Stuyvesant_Heights
1761,850,-73.95058399999998,40.668965,Crown_Heights_South
1762,1200,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1763,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1764,725,-73.9211,40.6784,Stuyvesant_Heights
1765,1050,-73.9274,40.6907,Stuyvesant_Heights
1766,1277,-73.940156,40.846914,Washington_Heights_South
1767,1000,-73.94910300000002,40.646551,Erasmus
1768,1100,-73.965497,40.641667,Flatbush
1769,1025,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1770,1000,-73.957,40.6467,Erasmus
1771,850,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1772,1795,-73.951724,40.707807,North_Side_South_Side
1773,1100,-73.94529200000002,40.828401,Hamilton_Heights
1774,1200,-73.974466,40.680426,Prospect_Heights
1775,1850,-73.991548,40.727089,West_Village
1776,875,-73.89399999999999,40.6705,East_New_York__Pennsylvania_Ave_
1777,1025,-73.94789899999998,40.667922,Crown_Heights_South
1778,1150,-73.9149,40.7627,Astoria
1779,1700,-73.9813,40.7375,Gramercy
1780,1500,-73.9813,40.7375,Gramercy
1781,1700,-73.97614399999998,40.7269,Lower_East_Side
1782,1075,-73.947165,40.685113,Bedford
1783,1175,-73.9345,40.7446,Hunters_Point_Sunnyside_West_Maspeth
1784,1250,-73.951713,40.71739,North_Side_South_Side
1785,900,-73.758,40.6006,Far_Rockaway_Bayswater
1786,1100,-73.758,40.6006,Far_Rockaway_Bayswater
1787,1000,-73.962986,40.794692,Upper_West_Side
1788,900,-73.6595,40.5877,None
1789,885,-73.959533,40.711424,North_Side_South_Side
1790,500,-73.9265,40.7706,Old_Astoria
1791,500,-73.7652,41.033,None
1792,1395,-74.007,40.7139,SoHo_TriBeCa_Civic_Center_Little_Italy
1793,925,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
1794,925,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
1795,1165,-73.50441500000002,41.043471,None
1796,900,-73.9274,40.6907,Stuyvesant_Heights
1797,900,-73.9274,40.6907,Stuyvesant_Heights
1798,925,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
1799,900,-73.9426,40.8183,Central_Harlem_North_Polo_Grounds
1800,950,-73.911,40.7763,Steinway
1801,1100,-73.990316,40.761606,Clinton
1802,760,-73.953423,40.635817,Flatbush
1803,1650,-72.762451,43.576448,None
1804,750,-73.9536,40.5839,Sheepshead_Bay_Gerritsen_Beach_Manhattan_Beach
1805,900,-73.9666,40.6924,Clinton_Hill
1806,1300,-73.931787,40.695051,Bushwick_South
1807,600,-73.2019,41.1796,None
1808,600,-73.8895,40.8633,Bedford_Park_Fordham_North
1809,1475,-73.97525,40.668136,Park_Slope_Gowanus
1810,1150,-73.8961,40.7036,Ridgewood
1811,1150,-73.8961,40.7036,Ridgewood
1812,750,-73.93677,40.802397,None
1813,1200,-73.96436,40.714362,North_Side_South_Side
1814,1000,-73.8961,40.7036,Ridgewood
1815,880,-73.9657,40.7571,Turtle_Bay_East_Midtown
1816,1400,-73.9496,40.6794,Crown_Heights_North
1817,950,-73.67841800000002,41.006093,None
1818,800,-73.2681,41.1692,None
1819,650,-73.9099,40.8316,East_Concourse_Concourse_Village
1820,1500,-73.949605,40.774423,Yorkville
1821,1400,-74.000516,40.729145,West_Village
1822,1300,-73.94131800000002,40.807713,Central_Harlem_North_Polo_Grounds
1823,1000,-73.90633100000002,40.741714,Woodside
1824,800,-73.8961,40.7036,Ridgewood
1825,800,-73.8669,40.9461,None
1826,850,-73.955,40.8116,Morningside_Heights
1827,600,-73.91314,40.686652,Bushwick_South
1828,700,-73.91314,40.686652,Bushwick_South
1829,800,-73.9184,41.2892,None
1830,1700,-73.9813,40.7375,Gramercy
1831,1500,-73.9858,40.7651,Clinton
1832,875,-73.9447,40.7918,East_Harlem_South
1833,1500,-73.9813,40.7375,Gramercy
1834,900,-73.9367,40.67,Crown_Heights_North
1835,550,-73.2019,41.1796,None
1836,1100,-73.933157,40.795055,None
1837,1100,-73.933157,40.795055,None
1838,1150,-73.9758,40.6424,Kensington_Ocean_Parkway
1839,900,-73.916048,40.659318,Brownsville
1840,950,-73.9149,40.7627,Astoria
1841,1000,-73.928524,40.693174,Bushwick_South
1842,1925,-73.977531,40.676073,Park_Slope_Gowanus
1843,700,-73.7863,40.9491,None
1844,925,-73.410664,41.203996,None
1845,1800,-73.929529,40.811892,Mott_Haven_Port_Morris
1846,1800,-73.99370400000002,40.754777,Hudson_Yards_Chelsea_Flatiron_Union_Square
1847,1025,-73.9683,40.7975,Upper_West_Side
1848,600,-73.965,40.6225,Midwood
1849,1155,-73.9764,40.7864,Upper_West_Side
1850,1000,-73.5445,41.0602,None
1851,600,-74.2198,40.7558,None
1852,900,-73.8226,40.7536,Flushing
1853,1025,-73.937023,40.836469,None
1854,1200,-73.975598,40.677835,Prospect_Heights
1855,1075,-73.926255,40.672988,Crown_Heights_North
1856,850,-73.9367,40.67,Crown_Heights_North
1857,750,-73.9211,40.6784,Stuyvesant_Heights
1858,970,-73.95217199999998,40.806988,Central_Harlem_South
1859,650,-73.9367,40.67,Crown_Heights_North
1860,1050,-73.8665,41.0118,None
1861,1550,-73.9858,40.7651,Clinton
1862,750,-73.9496,40.6794,Crown_Heights_North
1863,750,-73.9496,40.6794,Crown_Heights_North
1864,640,-74.066,40.7321,None
1865,1495,-74.004509,40.744621,Hudson_Yards_Chelsea_Flatiron_Union_Square
1866,1495,-74.004451,40.744596,Hudson_Yards_Chelsea_Flatiron_Union_Square
1867,980,-73.942,40.8382,Washington_Heights_South
1868,795,-73.913515,40.678425,Ocean_Hill
1869,775,-73.767614,41.037931,None
1870,840,-73.941019,40.788319,East_Harlem_South
1871,1100,-73.94680699999998,40.708621,East_Williamsburg
1872,750,-74.009338,40.628812,Dyker_Heights
1873,1345,-73.96085699999998,40.642826,Flatbush
1874,975,-73.91781800000003,40.73799,Hunters_Point_Sunnyside_West_Maspeth
1875,1990,-73.9858,40.7651,Clinton
1876,1450,-73.918,40.7006,Bushwick_North
1877,800,-73.820667,40.764991,Murray_Hill
1878,850,-73.853359,40.740676,Corona
1879,3300,-73.9983,40.7255,SoHo_TriBeCa_Civic_Center_Little_Italy
1880,750,-73.8916,40.7611,Jackson_Heights
1881,1400,-73.997821,40.7615,Clinton
1882,575,-73.8776,40.7351,Elmhurst
1883,900,-73.973952,40.682281,Park_Slope_Gowanus
1884,1685,-73.960836,40.711361,North_Side_South_Side
1885,850,-73.917872,40.740941,Hunters_Point_Sunnyside_West_Maspeth
1886,900,-73.927811,40.692774,Bushwick_South
1887,1400,-73.99126600000002,40.65827700000001,None
1888,1100,-73.9828,40.6669,Park_Slope_Gowanus
1889,700,-73.831764,40.706142,Kew_Gardens
1890,1050,-73.9877,40.7152,Lower_East_Side
1891,850,-73.8473,40.7229,Forest_Hills
1892,1100,-73.079964,40.795411,None
1893,720,-73.8739,40.7613,East_Elmhurst
1894,800,-73.9349,40.6505,East_Flatbush_Farragut
1895,990,-73.909085,40.680493,Ocean_Hill
1896,750,-73.99600000000001,40.6336,Borough_Park
1897,975,-73.955,40.8116,Morningside_Heights
1898,750,-73.883,40.7513,Jackson_Heights
1899,1114,-74.0329,40.7445,None
1900,725,-73.9781,40.7443,Murray_Hill_Kips_Bay
1901,1350,-73.950462,40.79697700000001,None
1902,875,-73.955122,40.689444,Bedford
1903,725,-73.8895,40.8633,Bedford_Park_Fordham_North
1904,575,-73.229456,41.151981,None
1905,760,-73.9546,40.6628,Prospect_Lefferts_Gardens_Wingate
1906,1200,-73.762821,41.034155,None
1907,1250,-73.9588,40.7685,Lenox_Hill_Roosevelt_Island
1908,950,-73.8585,40.6913,Woodhaven
1909,1000,-74.0634,40.791,None
1910,800,-73.845148,40.865245,Allerton_Pelham_Gardens
1911,1250,-73.9764,40.7864,Upper_West_Side
1912,850,-73.883,40.7513,Jackson_Heights
1913,1300,-73.955189,40.708154,North_Side_South_Side
1914,1000,-74.0634,40.791,None
1915,1200,-74.074899,40.789984,None
1916,900,-73.7944,40.7119,Briarwood_Jamaica_Hills
1917,1250,-73.9764,40.7864,Upper_West_Side
1918,1300,-73.943913,40.711657,East_Williamsburg
1919,875,-74.066466,40.735926,None
1920,700,-73.8916,40.7611,Jackson_Heights
1921,750,-73.942,40.8382,Washington_Heights_South
1922,650,-73.4285,41.0957,None
1923,1300,-73.945015,40.723004,Greenpoint
1924,1350,-73.9858,40.7651,Clinton
1925,735,-73.99600000000001,40.6336,Borough_Park
1926,995,-73.944765,40.687637,Bedford
1927,1295,-73.945642,40.692033,Bedford
1928,2000,-73.959797,40.713887,North_Side_South_Side
1929,775,-73.928651,40.697719,Bushwick_South
1930,875,-73.944806,40.727485,Greenpoint
1931,1100,-73.990183,40.746708,Midtown_Midtown_South
1932,715,-73.9575,40.7454,Hunters_Point_Sunnyside_West_Maspeth
1933,700,-73.898678,40.702982,Ridgewood
1934,1075,-73.9216,40.7436,Hunters_Point_Sunnyside_West_Maspeth
1935,800,-73.940235,40.851326,Washington_Heights_North
1936,750,-73.82300000000001,40.6868,Richmond_Hill
1937,1340,-73.9563,40.7095,North_Side_South_Side
1938,1515,-74.0013,40.7101,Chinatown
1939,1425,-73.98221600000002,40.764735,Midtown_Midtown_South
1940,1325,-73.96659100000002,40.802559,Morningside_Heights
1941,850,-73.3646,40.8621,None
1942,850,-73.3646,40.8621,None
1943,1150,-73.9758,40.6424,Kensington_Ocean_Parkway
1944,1600,-73.9511,40.7816,Yorkville
1945,725,-73.90879699999998,40.691075,Bushwick_North
1946,1300,-73.937751,40.834889,None
1947,750,-73.8611,40.7453,Corona
1948,800,-74.108432,40.636887,New_Brighton_Silver_Lake
1949,800,-74.108432,40.636887,New_Brighton_Silver_Lake
1950,1200,-73.968547,40.648275,Flatbush
1951,975,-73.5445,41.0602,None
1952,650,-73.831905,40.684441,Richmond_Hill
1953,950,-73.9216,40.7436,Hunters_Point_Sunnyside_West_Maspeth
1954,650,-73.9216,40.7436,Hunters_Point_Sunnyside_West_Maspeth
1955,1000,-73.9892,40.7313,East_Village
1956,1200,-73.95712900000002,40.806754,Central_Harlem_South
1957,1250,-73.923686,40.689308,Stuyvesant_Heights
1958,800,-73.9217,40.8222,None
1959,920,-73.905059,40.69602,Bushwick_North
1960,1550,-73.91687399999998,40.682825,Ocean_Hill
1961,1650,-73.94293499999998,40.716096,East_Williamsburg
1962,700,-74.0323,40.7674,None
1963,1050,-73.4716,41.424,None
1964,1050,-73.4716,41.424,None
1965,695,-73.955122,40.689444,Bedford
1966,1799,-74.0754,40.718,None
1967,875,-73.902119,40.705149,Ridgewood
1968,829,-73.9447,40.7918,East_Harlem_South
1969,975,-73.653234,41.00939,None
1970,1300,-73.902119,40.705149,Ridgewood
1971,550,-73.870275,40.687673,Cypress_Hills_City_Line
1972,990,-73.9683,40.7975,Upper_West_Side
1973,1623,-73.9892,40.7313,East_Village
1974,1000,-74.3682,40.6379,None
1975,800,-73.955283,40.608744,Madison
1976,1400,-73.9511,40.7816,Yorkville
1977,780,-73.957,40.6467,Erasmus
1978,750,-73.924341,40.761229,Astoria
1979,1300,-73.942077,40.716178,East_Williamsburg
1980,900,-73.92691500000002,40.822457,West_Concourse
1981,925,-73.7933,40.5923,Hammels_Arverne_Edgemere
1982,1200,-73.959124,40.713435,North_Side_South_Side
1983,1300,-73.947709,40.78896,East_Harlem_South
1984,1000,-73.964281,40.719103,North_Side_South_Side
1985,500,-74.1964,40.736999999999995,None
1986,950,-73.8776,40.7351,Elmhurst
1987,1150,-73.8776,40.7351,Elmhurst
1988,875,-73.94110500000002,40.762345,Queensbridge_Ravenswood_Long_Island_City
1989,1275,-73.931682,40.654428,Rugby_Remsen_Village
1990,1340,-73.724098,40.751288,Bellerose
1991,675,-73.893749,40.866892,Bedford_Park_Fordham_North
1992,500,-73.893749,40.866892,Bedford_Park_Fordham_North
1993,600,-73.890835,40.864715,Bedford_Park_Fordham_North
1994,650,-73.6758,40.701,None
1995,1250,-73.8353,40.9391,None
1996,1300,-73.9877,40.7152,Lower_East_Side
1997,1700,-73.9707,40.7517,Turtle_Bay_East_Midtown
1998,850,-73.8961,40.7036,Ridgewood
1999,1000,-73.95055,40.821518,Hamilton_Heights
2000,975,-73.95407,40.670946,Crown_Heights_North
2001,1000,-73.93784000000002,40.842657,Washington_Heights_South
2002,1307,-73.930127,40.703962,Bushwick_North
2003,700,-73.9367,40.67,Crown_Heights_North
2004,1050,-73.933667,40.851615,Washington_Heights_North
2005,1150,-73.95407,40.670946,Crown_Heights_North
2006,1775,-73.948422,40.778182,Yorkville
2007,959,-73.935602,40.848966,Washington_Heights_South
2008,1650,-73.95362800000002,40.775291,Yorkville
2009,700,-73.9496,40.6794,Crown_Heights_North
2010,925,-73.943005,40.693357,Stuyvesant_Heights
2011,875,-73.943005,40.693357,Stuyvesant_Heights
2012,2200,-73.96109799999998,40.73158400000001,Greenpoint
2013,1700,-73.9707,40.7517,Turtle_Bay_East_Midtown
2014,800,-73.9918,40.7597,Clinton
2015,800,-73.3496,41.1434,None
2016,875,-73.936032,40.68845,Stuyvesant_Heights
2017,950,-73.67841800000002,41.006093,None
2018,850,-73.999443,40.624392,Bensonhurst_West
2019,850,-74.000344,40.622145,Bensonhurst_West
